"513";"Fast and Secure Elliptic Curve Scalar Multiplication Algorithm Based on a Kind of Deformed Fibonacci-Type Series.";"2015";"Shuanggen Liu|Guanglu Qi|Xu An Wang";"0";"2016-09-14 06:18:19";"Fast and Secure Elliptic Curve Scalar Multiplication Algorithm Based on a Kind of Deformed Fibonacci-Type Series. S Liu, G Qi, XA Wang -   P2P, Parallel, Grid, Cloud and Internet  , 2015 - ieeexplore.ieee.org. Abstract The efficient and secure elliptic curve scalar multiplication can be constructed by  combining the addition chain and elliptic curve. In this paper, a kind of Double Addition  additive chain is proposed by studying the Fibonacci sequence. The Double Addition  .."
"514";"A Study of Memory Consumption and Execution Performance of the cuFFT Library.";"2015";"Jos&eacute; Luis Jodra|Ibai Gurrutxaga|Javier Muguerza";"0";"2016-09-14 06:18:19";"A study of memory consumption and execution performance of the cuFFT library. JL Jodra, I Gurrutxaga -   International Conference  , 2015 - ieeexplore.ieee.org. AbstractâThe Fast Fourier Transform (FFT) is an essential primitive that has been applied in  various fields of science and engineering. In this paper, we present a study of the Nvidia's  cuFFT libraryâa proprietary FFT implementation for Nvidia's Graphics Processing Unitsâ .."
"515";"Evaluation of Power Consumption for Multimedia Contents Considering Difference in Computer Skill and Devices.";"2015";"Kaoru Sugita|Ken Nishimura|Masao Yokota";"0";"2016-09-14 06:18:59";"Evaluation of Power Consumption for Multimedia Contents Considering Difference in Computer Skill and Devices. K Sugita, K Nishimura, M Yokota -   International Conference on  , 2015 - ieeexplore.ieee.org. AbstractâIn previous work, we proposed a new concept of 'universal multimedia access' to  narrow the digital divide by providing appropriate multimedia expressions according to  users'(mental and physical) abilities, computer facilities, and network environments. In our  .."
"516";"An Artificial Intelligence-Based Trust Model for Pervasive Computing.";"2015";"Gianni D'Angelo|Salvatore Rampone|Francesco Palmieri";"1";"2016-09-14 06:17:49";"An artificial intelligence-based trust model for pervasive computing. G DAngelo, S Rampone -   International Conference  , 2015 - ieeexplore.ieee.org. AbstractâPervasive Computing is one of the latest and more advanced paradigms currently  available in the computers arena. Its ability to provide the distribution of computational  services within environments where people live, work or socialize leads to make issues  .."
"517";"Analysis of Security Approaches for Vehicular Ad-Hoc Networks.";"2015";"Alexandra Mihaita|Ciprian Dobre|Bogdan Mocanu|Florin Pop|Valentin Cristea";"0";"2016-09-14 06:17:59";"Analysis of security approaches for vehicular ad-hoc networks. A Mihaita, C Dobre, B Mocanu, F Pop -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâIn the last years, the number of vehicles has increased up to a point where the  road infrastructure cannot easily cope anymore, and congestion in cities becomes the norm  rather then exception. Smart technologies are vastly employed to cope with advanced  .."
"518";"Face Detection Based on Multi-parts and Multi-features.";"2015";"Hua-Chun Yang";"0";"2016-09-14 06:18:29";"Face detection based on multi-parts and multi-features. Y Hua-chun -  P2P, Parallel, Grid, Cloud and Internet Computing , 2015 - ieeexplore.ieee.org. AbstractâThe local occlusion and pose variation in face detection, face can be looked on as  a whole composed of several parts from up to down. First, the face is divided into a number  of local regions from which various features are extracted. Each region is identified by a  .."
"519";"Performance Analysis of an Improved Signal Detection Based on SDQR Decomposition Algorithm.";"2015";"Xiaoyan Deng|Xiaohui Song|Yunlong Ge";"0";"2012-12-31 23:00:00";NULL
"520";"Direct Debit Transactions: A Comprehensive Analysis of Emerging Attack Patterns.";"2015";"Luigi Coppolino|Salvatore D'Antonio|Luigi Romano|Gaetano Papale|Luigi Sgaglione|Ferdinando Campanile";"0";"2016-09-14 06:18:39";"Direct Debit Transactions: a comprehensive analysis of emerging attack patterns. L Coppolino, S D'Antonio, L Romano -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâIn the recent years payment systems in Europe are evolved to a new scenario  where transactions and retail payments take place according to the SEPA (Single Euro  Payments Area) Regulation. SEPA is an initiative of the European banking industry aiming  .."
"521";"Analysis of Techniques for Visualizing Security Risks and Threats.";"2015";"Chinyelu Philomena Udeagwu|Stelios Sotiriadis|Eleana Asimakopoulou|Nik Bessis|Marcello Trovati";"0";"2016-09-14 06:18:29";"Analysis of Techniques for Visualizing Security Risks and Threats. CP Udeagwu, S Sotiriadis -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâThe aim of this work is to explore the potential of visualization in order to visualize  and manage risks and threats by performing security data analysis. We perform a an  analysis of data visualization for identifying and understanding security threat and identify  .."
"522";"On Cloud Computing Middleware Architecture.";"2015";"Jihua Yang|Longjun Zhang|Xu An Wang";"0";"2016-09-14 06:18:49";"On Cloud Computing Middleware Architecture. J Yang, L Zhang, XA Wang -   International Conference on P2P,  , 2015 - ieeexplore.ieee.org. AbstractÌ¾Today, the cloud computing has been an important platform for various resources  and sharing. But at present, many cloud computing platforms have not used the service- oriented system architecture, which could bring about more flexibility, higher extendibility  .."
"523";"An Additively Homomorphic Encryption from Ideal Lattices.";"2015";"Hu Chen|Yupu Hu|Huiwen Jia";"0";"2016-09-14 06:18:49";"An Additively Homomorphic Encryption from Ideal Lattices. H Chen, Y Hu, H Jia -  Conference on P2P, Parallel, Grid, Cloud , 2015 - ieeexplore.ieee.org. AbstractâAn additively homomorphic encryption scheme based heavily on Smart- Vercauteren encryption scheme (SV10 scheme, PKC 2010) is put forward, where both  schemes each work with two ideals I and J. As a contribution of independent interest, a  .."
"524";"Live Data Replication Approach from Relational Tables to Schema-Free Collections Using Stream Processing Framework.";"2015";"Kun Ma|Bo Yang 0001";"0";"2016-09-14 06:18:39";"Live Data Replication Approach from Relational Tables to Schema-Free Collections Using Stream Processing Framework. K Ma, B Yang -   International Conference on P2P, Parallel, Grid , 2015 - ieeexplore.ieee.org. AbstractâRecent researches focus on the data replication issue from relational tables to  schema-free collections in a batch processing way. However, there are few publications on  live data replication in real time. In this paper, we attempt to address this legacy issue with  .."
"525";"A MapReduce Approach for Processing Student Data Activity in a Peer-to-Peer Networked Setting.";"2015";"Jorge Miguel|Santi Caball&eacute;|Fatos Xhafa";"0";"2016-09-14 06:18:19";"A MapReduce Approach for Processing Student Data Activity in a Peer-to-peer Networked Setting. J Miguel, S Caball, F Xhafa -   International Conference on P2P, , 2015 - ieeexplore.ieee.org. AbstractâCollaborative and peer-to-peer networked based models generate a large  amount of data from students' learning tasks. We have proposed the analysis of these data  to tackle information security in e-Learning breaches with trustworthiness models as a  .."
"526";"Machine Cognition and the Integration of Emotional Response in the Monitoring of Mental Disorders.";"2015";"Philip Moore|Hai Van Pham|Bin Hu|Hong Liu|Tarik Qassem";"0";"2016-09-14 06:18:39";"Machine Cognition and the Integration of Emotional Response in the Monitoring of Mental Disorders. P Moore, H Van Pham, B Hu, H Liu -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâComputer science relies heavily on computational modeling and while the value  of such an approach is generally recognized the methodological account of computational  explanation is not up-to-date. In this paper we explore machine cognition with the creation  .."
"527";"Improvement of GGH Multilinear Map.";"2015";"Chunsheng Gu|Zhimin Yu|Zhengjun Jing|Peizhong Shi|Jin Qian";"0";"2012-12-31 23:00:00";NULL
"528";"Real-Time Alert Service for Cyber-Infrastructure Environments.";"2015";"Ionut-Gabriel Raducu|Valentina-Camelia Bojan|Florin Pop|Mariana Mocanu|Valentin Cristea";"0";"2016-09-14 06:18:39";"Real-time Alert Service for Cyber-infrastructure Environments. IG Raducu, VC Bojan, F Pop -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâSmart environments represent a topic that gets more and more attention  nowadays, especially due to the progress made in supporting fields such as Cloud  computing, sensor networks, mobile computing and robotics. Also, the recent  .."
"529";"Another Look at Ciphertext Updating Algorithms for Cloud Storage.";"2015";"Xu An Wang|Jianfeng Ma|Fatos Xhafa";"0";"2016-09-14 06:18:19";"Another Look at Ciphertext Updating Algorithms for Cloud Storage. XA Wang, J Ma, F Xhafa -  , Grid, Cloud and Internet Computing  , 2015 - ieeexplore.ieee.org. AbstractâCiphertext updating is a basic requirement for cloud storage, such as updating the  data contents for the data owners, revoking the old data users and sharing the encrypted  data contents for new users etc. Recently, several famous ciphertext updating algorithms  .."
"530";"Implementation of an FFT Hardware Accelerator for Security Applications.";"2015";"Domenico Argenziano";"0";"2016-09-14 06:18:49";"Implementation of an FFT hardware accelerator for security applications. D Argenziano -   International Conference on P2P, Parallel, Grid , 2015 - ieeexplore.ieee.org. AbstractâThis work presents the architecture and implementation of a dedicated hardware  accelerator for cryptographic purposes. In particular, the paper describes a highly  customized FPGA design targeting the most time consuming operation used by the  .."
"531";"An Agent-Based Model for Autonomous Planning in Distrubuted Critical Systems.";"2015";"Flora Amato|Francesco Moscato|Dario Pianese";"0";"2016-09-14 06:18:19";"An Agent-Based Model for Autonomous Planning in Distrubuted Critical Systems. F Amato, F Moscato, D Pianese -  Cloud and Internet Computing , 2015 - ieeexplore.ieee.org. AbstractâCritical distributed systems are usually employed in situation where automation is  appealing when dealing with dangerous situations. Anyway, the complexity of these systems  is growing up faster and faster. Distributed autonomous elements like sensors networks,  .."
"532";"A Content-Based Adaptive Event Routing Algorithm.";"2015";"Liming Zheng|Xiaodong Li";"0";"2016-09-14 06:18:39";"A Content-Based Adaptive Event Routing Algorithm. L Zheng, X Li -   International Conference on P2P, Parallel, Grid , 2015 - ieeexplore.ieee.org. Abstract In the content-based publish/subscriberesearch field, existing routing algorithms  are lack of support for dynamic change subscription. In view of the above defects, present a  contentbased adaptive event routing algorithmto subscribe to the dynamic change. Based  .."
"533";"Profile-Based Viable Service Level Agreement (SLA) Violation Prediction Model in the Cloud.";"2015";"Walayat Hussain|Farookh Khadeer Hussain|Omar Hussain|Elizabeth Chang";"0";"2016-09-14 06:18:29";"Profile-Based Viable Service Level Agreement (SLA) Violation Prediction Model in the Cloud. W Hussain, FK Hussain, O Hussain -  and Internet Computing , 2015 - ieeexplore.ieee.org. Abstract-The worldwide web (www) provides a platform that enables service providers to  transcend barriers and engage with current or potential customers globally resulting in their  economic growth and expanded business horizons-thereby creating the internet  .."
